Index	Question	Options	Answer	Answer Explanation
313	飞行员饮用酒精饮料后执行飞行任务，可以给予（）处罚？ {{c1::B}}	终身停飞||吊扣执照1-6个月||停飞1-6个月	2	对于违反CCAR61.15条规定的执照持有人，应当责令当事人立即停止担任飞行机组成员，并给予警告，或暂扣执照一至六个月的处罚；情节严重的，应当给予吊销执照的处罚；构成犯罪的，依法追究刑事责任。
314	依据CCAR61部，对于涉及酒精或药物的违禁行为处罚的人员，自其违禁行为发生之日起（  ）内，局方将不接受该人员提出的关于颁发执照或等级的任何申请。 {{c1::B}}	半年||一年||两年	2	CCAR-91部第91.1607条 涉及酒精或药物的违禁行为的处罚：(b) 对于受到本条(a)处罚的人员，自违法行为发生之日起一年内，局方将不接受该人员提出的任何按CCAR-61部颁发执照或等级的申请。
315	飞行员醉酒后驾驶飞机，局方可对其处以什么样的处罚 {{c1::A}}	可以吊销执照||造成事故的，处以两万以上十万以下的罚款||未造成事故的，不予处罚	1	依据CCAR-91部第91.1607条规定，违反、91.19 条(a)款的规定担任或试图担任民用航空器的机组成员，或违反91.19 条(c)款的规定拒绝接受酒精测试或拒绝将测试结果提供给局方的，局方根据《中华人民共和国民用航空法》第二百零八条的规定给予警告、暂扣执照一至六个月的处罚。情节严重的，可给予吊销执照的处罚。
316	某飞行员在执行航班前一晚和朋友聚餐喝了酒，第二天是否可以飞行？ {{c1::C}}	过了八小时可以||酒精含量低于0.04%可以||过了八小时并且酒精含量低于0.04%可以	3	驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0．04％，或受到任何药物影响损及工作能力时，不得担任机组成员。
317	一名飞行员在执行飞行任务前8小时内饮酒，但是血液中酒精含量低于0.04%，该飞行员的行为 {{c1::A}}	属于违规行为||不属于违规行为||只要不影响工作就不算违规	1	CCAR-61部第61.15条 涉及酒精或者药物的违禁行为：驾驶员执照持有人在饮用任何含酒精饮料之后的8小时之内或处在酒精作用之下，血液中酒精含量等于或者大于0.04％，或受到任何药物影响损及工作能力时，不得担任机组成员。
318	在飞行模拟机或者飞行训练器上接受为取得执照或等级的训练、考试或检查，是否必须 持有体检合格证？ {{c1::B}}	必须持有体检合格证||可以不持有体检合格证||经过教员批准后可以不持有	2	"下列情形下，驾驶员可以不持有体检合格证：
1.作为飞行教员、考试员或者检查员在飞行模拟机或者飞行训练器上进行的为取得执照或等级的训练、考试或者检查；
2.在飞行模拟机或者飞行训练器上接受为取得执照或等级的训练、考试或检查。"
319	按照CCAR67部颁发的体检合格证的人员有 {{c1::A}}	驾驶员和乘务员||驾驶员和签派员||乘务员和签派员	1	CCAR67部第 67.3 条适用范围  本规则适用于空勤人员和空中交通管制员的体检鉴定以及体检合格证的申请、 颁发和监督管理。
320	一名持有商照的飞行员在夜间以商业用途载客飞行时需要至少具有 {{c1::C}}	若驾驶多发飞机时，应具有与其相应的型别等级||仪表等级||一级体检合格证	3	"依据CCAR—61部第61.25条规定，驾驶员应当满足下列关于持有体检合格证的要求：
1.行使航线运输驾驶员执照和多人制机组驾驶员执照所赋予的权利时，驾驶员应当持有局方颁发的Ｉ级体检合格证；
2.行使飞机、直升机或倾转旋翼机商用驾驶员执照所赋予的权利时，驾驶员应当持有局方颁发的Ｉ级体检合格证。"
321	私照飞行员（持有仪表等级），需要持有（）体检合格证？ {{c1::C}}	I级||II级||I级或II级	3	"依据CCAR61.25条规定，行使下列权利时，驾驶员应当持有局方颁发的Ⅱ级或者Ｉ级体检合格证：
（1）私用驾驶员执照所赋予的权利；
（2）学生驾驶员执照所赋予的权利；
（3）飞艇驾驶员执照所赋予的权利。"
322	未满40周岁的驾驶员，其II级体检合格证有效期为 {{c1::C}}	12个月||24个月||60个月	3	"依据最新CCAR67第67.33条规定，Ⅱ级体检合格证有效期为60个月。其中年龄满40周岁以上者为24个月。
注：目前新旧规章都有在考，如果选项中出现60个月，说明题目是按最新CCAR67考查的。如果选项中未出现60个月，说明题目按照旧的规章考查的。"
323	飞机商用驾驶员执照持有人的体检合格证有效期申请延长不得超过（）。 {{c1::A}}	45天||60天||90天	1	根据CCAR67.35条规定，持有I级体检合格证有效期延长最长不得超过45日；Ⅱ级体检合格证有效期延长最长不得超过90日。
324	飞机商用驾驶员执照持有人在年满40周岁以前取得Ⅰ级体检合格证，其体检合格证的有效期是 {{c1::B}}	半年||1年||2年	2	CCAR-67部第67.33条 有效期（b）Ⅰ级体检合格证有效期为12个月，年龄满60周岁以上者为6个月。其中参加《大型飞机公共航空运输承运人运行合格审定规则》（CCAR-121）规定运行的驾驶员年龄满40周岁以上者为6个月。
325	体检合格证持有人由于有飞行任务，不能及时更新体检合格证，应当 {{c1::A}}	在到期前向原颁证机关申请延长体检合格证有效期||在到期前向局方申请临时体检合格证||在体检合格证到期前后一个月内更新即可	1	体检合格证持有人由于特殊原因不能在体检合格证有效期届满前进行体检鉴定、更新体检合格证，又必须履行职责时，应当在体检合格证有效期届满前向原颁证机关申请延长体检合格证的有效期。
326	体检合格证申请人贿赂航医取得体检合格证，可对其处以 {{c1::C}}	警告或吊扣执照1到6个月||罚款500到1000元||三年内不得再次提出申请	3	体检合格证申请人以欺骗、贿赂等不正当手段取得的体检合格证或者认可证书的，申请人在三年内不得再次提出申请。
327	体检合格证申请人以欺骗、贿赂等不正当手段取得的体检合格证或者认可证书的，申请人在（ ）内不得再次提出申请 {{c1::B}}	一年||三年||半年	2	依据CCAR67部第67.49条规定，体检合格证申请人以欺骗、贿赂等不正当手段取得的体检合格证或者认可证书的，申请人在三年内不得再次提出申请。
328	驾驶员体检合格证已到期，能否继续执行飞行任务？ {{c1::A}}	不可以||可以申请延长45天||不可以，需在到期后30天内申请更新	1	依据CCAR67部规定，体检合格证持有人由于特殊原因不能在体检合格证有效期届满前进行体检鉴定、更新体检合格证，又必须履行职责时，应当在体检合格证有效期届满前向原颁证机关申请延长体检合格证的有效期。
329	在驾驶民用航空器进行模拟仪表飞行时，在另一操纵座位上应当有一名安全监视驾驶员，该员至少持有（  ），并带有适合于该航空器的类别和级别等级。 {{c1::A}}	私用驾驶员执照||商用驾驶员执照||航线驾驶员执照	1	"CCAR-91部第91.109条 : 在驾驶民用航空器进行模拟仪表飞行时，应当满足下列要求：
在另一操纵座位上应当有一名安全监视驾驶员，该员至少持有私用驾驶员执照，并带有适合于该航空器的类别和级别等级。"
330	在飞行模拟机、飞行训练器或其他经批准训练设备上模拟仪表飞行的时间是否可记作仪表飞行经历时间？ {{c1::A}}	可以||不可以||经局方批准后可以计入	1	"仪表飞行经历时间：
一、驾驶员可将在实际或者模拟仪表飞行条件下，仅参照仪表操作航空器的时间，记作仪表飞行经历时间；
二、授权教员可将在实际仪表气象条件下执行仪表飞行教学期间的时间记作仪表飞行经历时间；
三、每次记录应当包括完成每次仪表进近的地点和类型；
四、为满足申请执照或等级以及仪表近期经历的要求，在授权教员的监视下，在飞行模拟机、飞行训练器或其他经批准训练设备上模拟仪表飞行的时间可记作仪表飞行经历时间。"
331	下列关于仪表飞行经历时间说法正确的是？ {{c1::A}}	驾驶员可将在实际或者模拟仪表飞行条件下，仅参照仪表操作航空器的时间，记作仪表飞行经历时间||驾驶员只有在实际仪表飞行条件下获得的仪表时间，才能记作仪表飞行时间||授权教员可将在模拟仪表气象条件下执行仪表飞行教学期间的时间记作仪表飞行经历时间	1	"仪表飞行经历时间：
一、驾驶员可将在实际或者模拟仪表飞行条件下，仅参照仪表操作航空器的时间，记作仪表飞行经历时间；
二、授权教员可将在实际仪表气象条件下执行仪表飞行教学期间的时间记作仪表飞行经历时间；
三、每次记录应当包括完成每次仪表进近的地点和类型；
四、为满足申请执照或等级以及仪表近期经历的要求，在授权教员的监视下，在飞行模拟机、飞行训练器或其他经批准训练设备上模拟仪表飞行的时间可记作仪表飞行经历时间。"
332	下列可记作仪表飞行经历时间的是(  ) {{c1::A}}	在授权教员的监视下，在飞行模拟机、飞行训练器或其他经批准训练设备上模拟仪表飞行的时间||在航空器机长的监视下，在飞行模拟机、飞行训练器或其他经批准训练设备上模拟仪表飞行的时间||驾驶员在实际或者模拟仪表飞行条件下，参照仪表和地标操作航空器的时间	1	"仪表飞行经历时间：
一、驾驶员可将在实际或者模拟仪表飞行条件下，仅参照仪表操作航空器的时间，记作仪表
飞行经历时间；
二、授权教员可将在实际仪表气象条件下执行仪表飞行教学期间的时间记作仪表飞行经历时
间；
三、每次记录应当包括完成每次仪表进近的地点和类型；
四、为满足申请执照或等级以及仪表近期经历的要求，在授权教员的监视下，在飞行模拟机、
飞行训练器或其他经批准训练设备上模拟仪表飞行的时间可记作仪表飞行经历时间。"
